8.55441297980126,151.200000000000,889.411764705882,100.427804079735,1.125794,6.855147999999998,3.9838850000000012,13.7102960000000,13.7102960000000,0,0,1000,99936
8.560464246284596,151.200000000000,889.411764705882,100.538430644657,1.125794,6.855147999999998,3.9919370000000014,13.7102960000000,13.7102960000000,0,0,1000,2146383887
8.527227116890861,151.200000000000,889.411764705882,101.070350427010,1.125794,6.855147999999998,4.030653000000001,13.7102960000000,13.7102960000000,0,0,1000,4544836433
8.630783372449711,151.200000000000,889.411764705882,99.8702885087026,1.125794,6.998944999999999,3.9433060000000015,13.9978900000000,13.9978900000000,0,0,1000,99937
8.56136501227904,151.200000000000,889.411764705882,99.8702885087026,1.125794,7.088561999999999,3.9433060000000015,14.1771240000000,14.1771240000000,0,0,1000,25470798
8.595169774826331,151.200000000000,889.411764705882,99.5772215369758,1.125794,6.855147999999998,3.921975000000001,13.7102960000000,13.7102960000000,0,0,1000,200047
7.7023669111439865,126.000000000000,741.176470588235,87.2191906799124,1.125794,7.489631999999998,3.402890000000001,14.9792640000000,14.9792640000000,0,0,1000,9221415718
8.020039949376603,100.800000000000,592.941176470588,76.4645885911082,1.125794,8.251897999999997,2.941367,16.4080208714595,16.5037960000000,1,0,1000,101839
7.894228197212101,113.400000000000,667.058823529412,79.2416630588130,1.125794,8.174053999999998,2.9733970000000007,16.3481080000000,16.3481080000000,0,0,1000,56472509
7.476025314858452,113.400000000000,667.058823529412,80.7660030131265,1.125794,7.489631999999998,3.094572000000001,14.9792640000000,14.9792640000000,0,0,1000,101842
7.632561303566968,151.200000000000,889.411764705882,97.7719559196122,1.125794,6.285840999999998,3.7905780000000004,12.5716820000000,12.5716820000000,0,0,1000,101877
7.673615117605118,126.000000000000,741.176470588235,86.7190664306531,1.125794,7.489631999999998,3.364307000000001,14.9792640000000,14.9792640000000,0,0,1000,9221415719
7.376657318802763,113.400000000000,667.058823529412,79.2416630588130,1.125794,7.489631999999998,2.9733970000000007,14.9792640000000,14.9792640000000,0,0,1000,101843
7.452600217594604,113.400000000000,667.058823529412,79.2416630588130,1.125794,7.611562999999998,2.9733970000000007,15.2231260000000,15.2231260000000,0,0,1000,293731967
7.342168639174224,138.600000000000,815.294117647059,91.4734494088225,1.125794,6.379801999999998,3.5267919999999995,12.7596040000000,12.7596040000000,0,0,1000,101851
